longitude,latitude,height_sea_level_m,gravity_mgal
20.12405,-31.85912,1264.6,979165.01
20.12775,-31.40463,1007.5,979154.92
20.13521,-31.78339,1199.6,979173.50
20.15736,-31.10709,1033.3,979139.04
20.15788,-31.02222,1012.5,979130.88
20.15974,-31.46092,1036.7,979167.67
20.16702,-31.66422,1221.0,979157.73
20.18800,-31.95091,1171.7,979188.91
20.19022,-31.28757,1019.1,979159.14
20.19762,-31.76558,1140.0,979184.45
20.20108,-31.41505,1026.0,979167.37
20.20569,-31.51254,1083.7,979164.89
20.21086,-31.88969,1150.9,979187.57
20.23466,-31.05641,993.6,979137.36
20.23836,-31.72968,1099.8,979184.48
20.24202,-31.44608,1020.8,979169.66
20.24425,-31.24733,998.7,979158.17
20.25105,-31.36597,1005.7,979166.74
20.26892,-31.81303,1091.3,979190.39
20.27014,-31.30508,1000.3,979161.93
20.27542,-31.17078,984.6,979152.77
20.28133,-31.50665,1026.3,979175.04
20.28267,-31.73390,1146.9,979173.93
20.28488,-31.64845,1082.9,979178.80
20.28596,-31.58284,1040.5,979179.21
20.29462,-31.10051,980.0,979144.59
20.29816,-31.03308,966.2,979137.65
20.30046,-31.95387,1251.1,979169.57
20.30357,-31.36723,1007.4,979164.38
20.31471,-31.87898,1184.6,979176.32
20.32072,-31.30804,995.8,979161.12
20.33557,-31.43929,1066.4,979159.72
20.34824,-31.71188,1062.4,979186.26
20.35924,-31.52086,1080.7,979162.51
20.37228,-31.82892,1084.7,979191.67
20.37578,-31.24365,1017.1,979151.61
20.40681,-31.88486,1106.7,979192.22
20.41417,-31.68507,1097.8,979175.12
20.41467,-31.17575,1005.9,979143.59
20.41879,-31.94832,1130.4,979191.13
20.41919,-31.43878,1048.4,979160.65
20.41982,-31.04980,974.1,979131.90
20.44237,-31.77792,1209.9,979160.26
20.45306,-31.24706,1024.4,979148.34
20.46297,-31.82832,1187.2,979167.23
20.46892,-31.63882,1149.7,979159.53
20.47040,-31.38867,1052.5,979155.32
20.47395,-31.99590,1304.9,979158.27
20.47466,-31.12552,1023.9,979130.03
20.47697,-31.06013,997.7,979127.47
20.51883,-31.97227,1243.5,979167.25
20.52524,-31.55827,1076.9,979162.48
20.52545,-31.33862,1109.5,979139.04
20.52821,-31.61067,1095.9,979165.61
20.53529,-31.80104,1160.9,979168.25
20.54466,-31.07304,985.8,979126.39
20.55602,-31.02371,994.3,979118.72
20.55634,-31.71646,1172.6,979161.88
20.55988,-31.87090,1157.9,979172.66
20.57256,-31.17082,1023.2,979132.37
20.58063,-31.24104,1048.2,979135.64
20.58360,-31.10522,985.7,979130.23
20.58615,-31.98233,1212.6,979171.20
20.60010,-31.47099,1096.7,979148.52
20.60506,-31.62648,1064.5,979171.69
20.61671,-31.82024,1161.7,979166.69
20.61938,-31.09601,1009.1,979120.68
20.63493,-31.10600,985.8,979127.49
20.65608,-31.74498,1143.9,979165.53
20.65700,-31.69162,1099.4,979170.22
20.65935,-31.54477,1110.3,979153.30
20.67218,-31.99942,1288.0,979156.05
20.68507,-31.79427,1193.4,979155.97
20.69122,-31.12065,1009.6,979120.85
20.70114,-31.40446,1059.8,979147.12
20.70535,-31.93431,1271.0,979159.21
20.71957,-31.33446,1040.7,979142.03
20.73624,-31.87161,1220.5,979160.03
20.73741,-31.12450,1020.6,979116.50
20.74059,-31.47659,1120.1,979142.00
20.74597,-31.37032,1032.6,979146.25
20.75504,-31.99414,1264.9,979156.54
20.76146,-31.74712,1114.4,979163.70
20.78500,-31.05067,1064.7,979095.19
20.79056,-31.40413,1079.2,979140.03
20.79846,-31.82330,1133.9,979164.55
20.80502,-31.15129,1093.4,979101.41
20.80627,-31.77876,1110.8,979163.83
20.82661,-31.34651,1037.5,979138.32
20.83006,-31.91888,1187.2,979162.68
20.83449,-31.20837,1088.3,979109.31
20.84526,-31.05821,1108.2,979086.20
20.84846,-31.60930,1152.7,979140.78
20.85172,-31.53531,1215.4,979126.03
20.85371,-31.72224,1135.0,979153.55
20.86311,-31.96625,1229.9,979156.85
20.86349,-31.47768,1128.9,979136.74
20.86400,-31.79430,1122.2,979161.62
20.89037,-31.27583,1130.8,979105.57
20.89313,-31.40343,1056.1,979139.25
20.89540,-31.19550,1104.1,979101.78
20.89601,-31.84438,1131.2,979163.84
20.90427,-31.12895,1125.1,979089.66
20.90733,-31.66971,1138.3,979148.67
20.92328,-31.73141,1209.1,979137.66
20.93613,-31.05772,1146.6,979077.87
20.94048,-31.81001,1188.9,979149.14
20.96654,-31.80862,1229.8,979140.30
20.97090,-31.49933,1114.0,979136.49
20.97221,-31.38045,1072.3,979131.76
20.97916,-31.32562,1114.0,979113.11
20.98059,-31.00285,1131.3,979073.97
20.98523,-31.89536,1153.7,979161.66
20.98729,-31.94537,1182.6,979160.58
20.99191,-31.69682,1160.1,979143.63
20.99371,-31.27058,1186.3,979091.34
21.01208,-31.98363,1256.5,979150.88
21.01720,-31.61330,1190.8,979128.34
21.01767,-31.13956,1189.0,979075.70
21.01836,-31.20486,1146.7,979090.41
21.02116,-31.55360,1180.8,979126.37
21.02592,-31.67252,1197.2,979131.78
21.02625,-31.07584,1233.9,979061.05
21.04057,-31.83714,1200.4,979149.68
21.05881,-31.72394,1193.6,979140.09
21.06055,-31.31593,1106.2,979112.51
21.06085,-31.50676,1124.7,979131.07
21.08015,-31.68604,1219.7,979129.90
21.08675,-31.95828,1206.3,979158.93
21.09276,-31.76521,1212.8,979138.26
21.09525,-31.44032,1104.9,979123.14
21.11232,-31.02242,1266.8,979045.85
21.11647,-31.91302,1198.2,979156.01
21.12083,-31.33990,1074.3,979118.72
21.12680,-31.27032,1085.4,979107.17
21.13228,-31.64526,1161.3,979135.62
21.14487,-31.86201,1244.3,979140.88
21.15344,-31.41104,1107.9,979115.93
21.16405,-31.80499,1254.9,979132.64
21.18011,-31.04709,1324.3,979039.21
21.18121,-31.51892,1106.4,979127.98
21.18996,-31.44595,1168.6,979108.19
21.19185,-31.09714,1215.6,979064.52
21.19243,-31.62936,1160.2,979131.84
21.19849,-31.34138,1094.8,979112.13
21.20430,-31.31091,1094.8,979108.81
21.20767,-31.38829,1143.6,979108.47
21.21056,-31.16335,1150.1,979083.46
21.21156,-31.24585,1144.5,979091.33
21.21384,-31.76878,1237.0,979132.31
21.23096,-31.56261,1237.8,979110.28
21.23775,-31.02312,1303.6,979043.68
21.23927,-31.95219,1279.8,979143.34
21.25293,-31.66115,1176.8,979131.45
21.26572,-31.37567,1109.6,979111.67
21.26762,-31.20700,1182.9,979078.14
21.27036,-31.71568,1229.6,979127.96
21.28520,-31.99242,1276.9,979147.18
21.29497,-31.77170,1292.1,979120.44
21.30171,-31.93022,1272.9,979140.62
21.30392,-31.49881,1180.3,979111.40
21.31439,-31.24826,1125.2,979093.85
21.32152,-31.43423,1130.4,979115.13
21.33260,-31.67491,1229.4,979122.35
21.34714,-31.96330,1324.7,979134.71
21.34929,-31.80170,1294.6,979121.08
21.36247,-31.07310,1192.9,979067.19
21.37155,-31.13737,1196.7,979072.40
21.38387,-31.27632,1160.4,979090.69
21.39091,-31.47856,1159.9,979113.49
21.39372,-31.73607,1265.0,979120.00
21.39662,-31.20151,1198.3,979076.28
21.41942,-31.79842,1264.6,979124.11
21.42389,-31.53758,1171.3,979117.03
21.42822,-31.93219,1302.6,979134.66
21.44434,-31.63422,1225.6,979116.74
21.45461,-31.70258,1234.3,979120.98
21.46510,-31.26114,1165.5,979087.41
21.46872,-31.77373,1227.1,979127.82
21.47749,-31.86581,1256.4,979132.57
21.48540,-31.97769,1313.5,979134.76
21.48683,-31.33141,1201.1,979087.46
21.48859,-31.46623,1157.3,979110.76
21.49704,-31.39343,1195.3,979096.50
21.50648,-31.51231,1140.7,979119.34
21.51022,-31.98915,1317.6,979135.70
21.51303,-31.20470,1220.3,979070.99
21.53522,-31.02190,1328.1,979042.12
21.53963,-31.77322,1205.0,979129.86
21.54208,-31.84361,1226.5,979132.24
21.55148,-31.88219,1235.5,979136.15
21.55849,-31.71835,1188.7,979126.64
21.56041,-31.57394,1162.7,979118.34
21.56129,-31.98917,1317.5,979133.61
21.56554,-31.17445,1255.3,979064.61
21.56854,-31.06963,1334.8,979044.29
21.56972,-31.63864,1183.4,979120.65
21.60931,-31.94807,1274.2,979135.08
21.60977,-31.39549,1249.6,979083.31
21.62140,-31.04848,1304.8,979049.67
21.62149,-31.84039,1271.4,979122.41
21.63242,-31.34653,1284.1,979071.47
21.63358,-31.11862,1288.6,979057.38
21.63676,-31.90152,1283.8,979125.68
21.64085,-31.45277,1220.8,979094.82
21.64607,-31.61887,1177.2,979119.30
21.65924,-31.98055,1320.6,979128.49
21.66019,-31.15887,1270.0,979062.81
21.66107,-31.23145,1281.6,979062.54
21.66325,-31.28995,1334.2,979056.03
21.66399,-31.58228,1214.7,979109.27
21.67560,-31.90559,1298.9,979122.80
21.67973,-31.80498,1231.3,979126.26
21.68134,-31.50845,1187.9,979104.84
21.69937,-31.04018,1271.1,979055.45
21.70584,-31.73087,1203.2,979124.36
21.71063,-31.84428,1264.3,979123.81
21.71120,-31.19160,1247.1,979069.51
21.71214,-31.10443,1256.0,979063.72
21.71445,-31.61406,1192.3,979116.51
21.71637,-31.65450,1192.6,979120.78
21.72307,-31.34270,1255.3,979073.99
21.72656,-31.48134,1188.7,979101.57
21.76508,-31.65556,1199.1,979117.73
21.77177,-31.43089,1200.3,979090.99
21.77808,-31.21042,1248.3,979069.40
21.78188,-31.49429,1210.3,979096.76
21.78246,-31.38760,1204.7,979086.02
21.78258,-31.85529,1288.5,979121.14
21.78325,-31.74730,1252.2,979115.55
21.79317,-31.07562,1288.0,979055.04
21.79665,-31.00833,1312.9,979049.19
21.80920,-31.80936,1255.6,979121.04
21.81998,-31.69196,1227.7,979115.85
21.82245,-31.62897,1219.6,979107.74
21.82581,-31.95399,1315.1,979122.84
21.83403,-31.84610,1276.1,979120.91
21.85245,-31.66602,1214.5,979112.78
21.85526,-31.51379,1254.7,979089.03
21.86250,-31.36990,1262.0,979071.60
21.86916,-31.44313,1224.9,979084.52
21.87105,-31.04871,1287.7,979054.28
21.87370,-31.20753,1283.7,979059.39
21.88156,-31.57797,1251.3,979095.00
21.88821,-31.78250,1242.3,979119.13
21.89183,-31.92679,1309.0,979122.19
21.91209,-31.30933,1311.4,979056.94
21.91496,-31.17793,1277.3,979059.62
21.91768,-31.85027,1322.0,979112.86
21.91940,-31.70538,1267.9,979106.52
21.92647,-31.24094,1291.6,979058.55
21.94460,-31.01775,1316.3,979047.72
21.94879,-31.37904,1290.4,979064.67
21.96449,-31.95187,1331.3,979121.36
21.96458,-31.14813,1283.5,979058.15
21.96529,-31.19031,1346.4,979046.84
21.96832,-31.55754,1244.3,979090.49
21.97881,-31.85596,1307.3,979115.53
21.98022,-31.60954,1261.4,979092.50
21.98586,-31.46397,1276.2,979073.42
21.99178,-31.26056,1304.9,979056.03
21.99516,-31.80019,1270.6,979115.12
22.01524,-31.66872,1302.2,979091.42
22.01863,-31.07005,1304.9,979050.52
22.03194,-31.37653,1266.6,979066.36
22.03229,-31.44299,1265.3,979072.27
22.03467,-31.93889,1367.7,979114.56
22.04187,-31.86768,1340.4,979111.09
22.04326,-31.30901,1285.5,979058.10
22.05106,-31.16895,1306.5,979052.80
22.06371,-31.98994,1370.6,979120.31
22.07465,-31.74637,1396.7,979086.85
22.07513,-31.48001,1273.3,979073.35
22.07715,-31.01817,1320.3,979046.90
22.09000,-31.87962,1321.8,979116.53
22.09102,-31.66467,1328.9,979085.04
22.09262,-31.92143,1351.4,979116.89
22.09267,-31.37875,1288.3,979060.86
22.11160,-31.54134,1343.5,979068.26
22.11877,-31.24763,1313.2,979051.35
22.13234,-31.02672,1359.2,979039.91
22.13495,-31.82477,1318.7,979109.63
22.13535,-31.16873,1346.8,979043.36
22.14171,-31.93750,1357.7,979116.59
22.14308,-31.27760,1335.6,979046.30
22.16116,-31.49022,1298.3,979069.77
22.17384,-31.09119,1362.1,979040.79
22.17723,-31.34496,1359.8,979047.39
22.18906,-31.23225,1362.7,979041.80
22.19778,-31.40672,1324.9,979056.78
22.20023,-31.95013,1448.2,979100.76
22.20328,-31.62047,1441.9,979059.02
22.21793,-31.16925,1368.1,979040.16
22.22475,-31.87131,1415.7,979099.53
22.23894,-31.48376,1317.4,979066.72
22.24086,-31.90959,1414.7,979104.09
22.25536,-31.74501,1400.9,979085.63
22.25706,-31.55579,1348.9,979069.15
22.27080,-31.23373,1400.1,979035.66
22.27560,-31.98480,1430.1,979108.02
22.28838,-31.03127,1392.8,979030.30
22.29547,-31.08182,1404.6,979030.02
22.29926,-31.79060,1448.6,979083.78
22.29942,-31.37604,1390.9,979048.52
22.30466,-31.20360,1427.3,979029.83
22.30965,-31.29436,1423.2,979033.41
22.31297,-31.82787,1457.0,979086.52
22.31528,-31.70615,1446.0,979072.46
22.31952,-31.47099,1341.3,979061.08
22.32217,-31.51025,1333.9,979067.28
22.33382,-31.77271,1471.3,979077.51
22.35057,-31.04601,1422.8,979023.92
22.35236,-31.56383,1362.6,979069.64
22.35512,-31.65544,1421.8,979071.96
22.36107,-31.78737,1496.9,979074.80
22.36314,-31.71027,1463.8,979069.40
22.36316,-31.85526,1472.7,979086.46
22.36385,-31.27956,1448.0,979031.36
22.36655,-31.97594,1469.6,979099.92
22.37897,-31.14311,1479.8,979017.73
22.38248,-31.45522,1374.9,979058.91
22.40565,-31.08237,1508.8,979008.30
22.40875,-31.90660,1493.2,979089.32
22.41141,-31.36890,1480.4,979032.24
22.41599,-31.64745,1470.3,979062.78
22.42007,-31.94617,1457.1,979099.91
22.42319,-31.88242,1563.6,979074.16
22.42400,-31.67902,1459.8,979065.58
22.42542,-31.51476,1440.2,979053.34
22.47633,-31.42375,1435.3,979046.03
22.47693,-31.84088,1515.0,979079.64
22.47968,-31.17735,1455.0,979023.98
22.49376,-31.71045,1501.0,979063.44
22.49706,-31.54353,1430.4,979060.34
22.51108,-31.87492,1434.8,979099.46
22.52132,-31.33913,1395.1,979047.07
22.53654,-31.79974,1461.6,979086.41
22.54242,-31.27605,1442.8,979033.39
22.54601,-31.03432,1383.9,979025.54
22.54681,-31.75095,1550.4,979059.80
22.54836,-31.20203,1417.7,979031.12
22.54900,-31.61674,1479.4,979058.18
22.55815,-31.42723,1410.6,979052.07
22.56108,-31.57079,1467.3,979055.70
22.60017,-31.86456,1370.2,979111.33
22.61299,-31.79111,1399.6,979099.11
22.61877,-31.59567,1440.7,979063.22
22.61882,-31.44200,1362.4,979063.72
22.62061,-31.06100,1304.5,979040.56
22.62819,-31.12978,1313.6,979043.68
22.66235,-31.53708,1375.0,979070.66
22.66870,-31.92711,1352.7,979116.80
22.67232,-31.34126,1311.5,979063.26
22.67416,-31.75935,1340.0,979107.13
22.67500,-31.46738,1332.3,979072.20
22.67805,-31.39484,1319.8,979068.60
22.68343,-31.27205,1322.5,979054.22
22.69537,-31.00919,1251.1,979045.58
22.70407,-31.67419,1324.6,979095.16
22.71088,-31.10179,1278.4,979048.19
22.71263,-31.96817,1369.9,979114.83
22.72748,-31.88493,1306.1,979123.60
22.73283,-31.57333,1356.6,979079.06
22.73868,-31.73671,1291.7,979110.62
22.76221,-31.49998,1338.4,979074.43
22.76636,-31.70892,1283.0,979107.67
22.76749,-31.85838,1344.7,979113.42
22.76862,-31.63243,1314.0,979092.08
22.78204,-31.14110,1291.3,979045.21
22.79843,-31.53915,1351.3,979075.83
22.80064,-31.82440,1304.8,979117.27
22.80360,-31.89935,1326.6,979117.61
22.81252,-31.80867,1291.1,979118.17
22.81264,-31.29501,1278.9,979066.93
22.82034,-31.38025,1293.5,979069.95
22.82124,-31.08713,1258.8,979045.51
22.83249,-31.69411,1264.7,979110.01
22.83501,-31.19534,1280.8,979052.33
22.84967,-31.76079,1240.6,979122.43
22.85538,-31.00906,1255.3,979039.17
22.85764,-31.26357,1269.1,979062.81
22.87149,-31.79622,1224.5,979128.33
22.87601,-31.05907,1257.5,979041.96
22.88390,-31.91550,1203.1,979140.30
22.89757,-31.65858,1282.1,979103.33
22.89883,-31.36655,1319.6,979067.16
22.90675,-31.32037,1286.2,979066.37
22.91249,-31.56114,1471.4,979061.09
22.92900,-31.84393,1156.7,979142.99
22.94244,-31.78691,1191.8,979136.73
22.94269,-31.94241,1112.4,979156.11
22.95032,-31.90141,1099.2,979158.05
22.95277,-31.61826,1397.5,979081.25
22.95538,-31.06343,1302.6,979031.55
22.96619,-31.01941,1266.0,979034.41
22.96851,-31.48981,1420.0,979065.18
22.98189,-31.35034,1310.3,979067.59
22.98422,-31.48532,1433.3,979062.76
23.00369,-31.70863,1336.4,979101.07
23.01215,-31.07693,1298.3,979034.28
23.01797,-31.60847,1410.2,979078.93
23.01909,-31.16747,1260.7,979049.52
23.02528,-31.79228,1215.9,979131.02
23.02968,-31.12698,1267.7,979044.85
23.03009,-31.44826,1333.1,979076.82
23.04980,-31.23068,1217.9,979067.07
23.04990,-31.72421,1251.6,979119.59
23.05640,-31.85509,1192.3,979140.34
23.05716,-31.90193,1110.2,979155.15
23.05748,-31.37772,1322.2,979066.20
23.06950,-31.29933,1241.4,979069.72
23.07002,-31.53531,1388.9,979075.02
23.08405,-31.67621,1300.4,979104.51
23.08713,-31.59608,1358.4,979086.00
23.09016,-31.09242,1252.9,979048.05
23.09042,-31.46761,1328.5,979079.33
23.11139,-31.34027,1284.0,979065.66
23.11330,-31.18404,1204.9,979066.50
23.12233,-31.27075,1231.0,979069.89
23.13065,-31.11456,1226.3,979057.87
23.14340,-31.88362,1192.2,979139.29
23.15533,-31.61261,1323.5,979091.31
23.15858,-31.02419,1225.7,979048.89
23.15909,-31.30486,1258.6,979068.93
23.16412,-31.46048,1275.3,979082.27
23.17159,-31.69649,1394.3,979085.94
23.17522,-31.54439,1289.8,979089.20
23.17587,-31.18053,1195.5,979073.77
23.19070,-31.39418,1242.1,979079.85
23.20229,-31.50220,1275.3,979085.36
23.20335,-31.02116,1179.6,979056.99
23.22601,-31.36803,1234.4,979080.92
23.22722,-31.26239,1213.1,979080.74
23.22865,-31.88429,1263.5,979126.41
23.25615,-31.55647,1325.4,979078.89
23.25798,-31.06633,1156.0,979073.03
23.26292,-31.47520,1298.1,979076.25
23.27556,-31.21266,1197.1,979083.06
23.27814,-31.40800,1250.5,979082.53
23.27876,-31.71124,1268.1,979110.62
23.29146,-31.30070,1219.4,979089.32
23.29761,-31.34001,1222.1,979094.43
23.29781,-31.53246,1318.2,979076.19
23.30888,-31.83791,1249.0,979127.50
23.31496,-31.91559,1142.6,979152.86
23.31642,-31.15314,1183.4,979084.07
23.31854,-31.75006,1264.5,979115.63
23.32230,-31.63954,1262.6,979101.08
23.32233,-31.07173,1163.4,979072.44
23.33237,-31.36324,1243.9,979095.07
23.34958,-31.45776,1276.9,979083.87
23.35941,-31.32961,1242.5,979092.98
23.37103,-31.52032,1316.1,979076.44
23.37105,-31.81297,1270.6,979119.25
23.37306,-31.82712,1302.4,979114.70
23.38654,-31.68398,1206.2,979116.89
23.39352,-31.40791,1260.0,979095.06
23.40289,-31.11435,1223.3,979071.87
23.40349,-31.30975,1257.7,979088.67
23.40714,-31.91177,1147.5,979151.31
23.40994,-31.34734,1287.4,979087.48
23.42354,-31.74326,1223.4,979118.56
23.42763,-31.82521,1210.6,979130.99
23.42924,-31.55551,1344.0,979075.63
23.42947,-31.61850,1270.4,979095.84
23.43275,-31.49091,1301.4,979084.16
23.45972,-31.67468,1226.5,979111.21
23.46178,-31.13554,1217.1,979077.59
23.46436,-31.90463,1102.1,979158.14
23.47417,-31.07173,1238.9,979052.65
23.47572,-31.96339,1048.5,979171.81
23.48251,-31.75340,1156.4,979130.96
23.50044,-31.24730,1237.7,979087.12
23.50813,-31.13403,1239.1,979069.25
23.50902,-31.34142,1301.4,979086.18
23.51201,-31.50520,1333.6,979079.27
23.53287,-31.99348,1104.6,979161.20
23.53398,-31.80344,1133.7,979140.87
23.53923,-31.25822,1245.6,979088.50
23.55962,-31.95354,1083.2,979162.53
23.56535,-31.61975,1242.4,979100.50
23.57637,-31.49487,1372.2,979076.50
23.57726,-31.55406,1331.9,979080.04
23.57950,-31.10367,1305.4,979041.92
23.59161,-31.68266,1245.7,979105.96
23.59341,-31.03860,1284.1,979033.35
23.59647,-31.74536,1175.1,979125.11
23.59862,-31.33939,1304.3,979083.85
23.61235,-31.85405,1138.4,979142.14
23.61687,-31.21242,1240.7,979076.70
23.64632,-31.50465,1372.9,979079.47
23.65308,-31.91208,1129.6,979152.39
23.65686,-31.77390,1215.8,979120.60
23.65889,-31.38480,1316.8,979081.85
23.68259,-31.27216,1269.7,979073.04
23.68933,-31.19379,1270.1,979060.21
23.69244,-31.98145,1242.3,979135.97
23.69720,-31.14180,1275.9,979049.88
23.70612,-31.51135,1388.5,979077.74
23.71355,-31.08070,1291.4,979031.86
23.71590,-31.48933,1361.5,979081.43
23.73050,-31.79047,1222.0,979120.03
23.73264,-31.43538,1329.0,979080.86
23.73689,-31.57677,1417.4,979074.45
23.74484,-31.31136,1298.9,979069.03
23.75607,-31.17245,1302.4,979045.94
23.75909,-31.86601,1178.7,979136.36
23.76447,-31.93765,1234.4,979134.26
23.76662,-31.02631,1326.8,979018.40
23.77782,-31.74480,1243.1,979109.81
23.79117,-31.61818,1353.6,979086.22
23.79747,-31.47466,1356.3,979078.55
23.79900,-31.09351,1307.2,979029.24
23.80403,-31.67966,1320.6,979091.40
23.80954,-31.27051,1361.5,979049.61
23.81058,-31.20363,1357.0,979039.43
23.82111,-31.33995,1336.4,979065.41
23.84428,-31.98055,1219.5,979140.05
23.85864,-31.64513,1393.2,979077.07
23.86633,-31.58881,1394.7,979077.91
23.87325,-31.72206,1371.5,979083.83
23.87576,-31.44598,1391.9,979069.15
23.88840,-31.36858,1413.4,979053.99
23.89668,-31.94154,1345.2,979112.01
23.89899,-31.87555,1403.6,979094.44
23.90359,-31.53270,1425.0,979071.13
23.91029,-31.76308,1397.2,979080.20
23.93521,-31.03032,1377.0,979007.17
23.93826,-31.82533,1494.6,979069.79
23.94160,-31.47272,1425.9,979063.84
23.94485,-31.33875,1483.2,979031.84
23.94913,-31.06886,1412.1,979006.47
23.95583,-31.97301,1357.8,979110.84
23.96230,-31.12010,1471.9,979000.01
23.97437,-31.27126,1436.4,979027.60
23.97527,-31.20409,1406.5,979024.70
23.98747,-31.46037,1454.7,979055.39
23.99728,-31.37628,1507.2,979034.60
24.03052,-31.03040,1339.3,979012.54
24.03075,-31.97292,1410.9,979099.54
24.04121,-31.39474,1477.1,979040.22
24.04654,-31.58104,1606.4,979036.83
24.05330,-31.14911,1523.1,978995.20
24.06013,-31.57121,1597.0,979038.91
24.06107,-31.19669,1468.1,979009.36
24.06665,-31.91229,1546.7,979065.01
24.06693,-31.65074,1680.5,979015.37
24.07210,-31.34438,1484.4,979028.25
24.07233,-31.84329,1636.4,979040.05
24.07307,-31.71809,1680.5,979020.61
24.08383,-31.08948,1400.0,979005.71
24.09515,-31.53011,1563.4,979038.74
24.10027,-31.06876,1373.5,979007.94
24.10133,-31.33115,1542.7,979013.62
24.11836,-31.75551,1677.4,979021.22
24.12334,-31.39896,1553.1,979023.95
24.12613,-31.15063,1441.1,979006.00
24.13377,-31.04803,1394.2,979003.45
24.13564,-31.32628,1529.9,979015.70
24.13889,-31.11600,1417.7,979003.43
24.14487,-31.29536,1522.1,979012.01
24.14647,-31.56779,1595.4,979030.47
24.16608,-31.38956,1509.6,979030.14
24.16737,-31.07262,1418.3,978997.60
24.17400,-31.51797,1543.4,979038.24
24.18750,-31.60957,1608.9,979027.72
24.19955,-31.14194,1500.7,978989.24
24.20236,-31.75838,1724.3,979013.68
24.21123,-31.25336,1465.9,979011.98
24.21254,-31.10172,1466.0,978989.05
24.22197,-31.56923,1553.8,979036.39
24.22668,-31.91373,1406.6,979093.64
24.23050,-31.84355,1466.0,979074.19
24.23576,-31.19124,1508.9,978993.85
24.24071,-31.06995,1418.7,978996.42
24.24210,-31.50018,1511.1,979041.08
24.26915,-31.95395,1452.7,979089.27
